3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,100,-0.2491,-0.2349,6.788,4.043
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,80,-0.1457,-0.1835,6.5736,3.9448
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,60,-0.0647,-0.14,6.3588,3.8677
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,40,-0.0094,-0.1003,6.1435,3.8156
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,20,0.0151,-0.0576,5.9275,3.7945
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,0,0,0,5.7106,3.8141
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,-20,-0.0696,0.095,5.4924,3.8914
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,-40,-0.2212,0.2756,5.2723,4.058
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.2,-490.5,311,4050,-208,522,-60,-0.513,0.6639,5.0486,4.3818
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,200,-1.0584,-0.6575,7.8544,4.7991
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,180,-0.8567,-0.5363,7.6418,4.6141
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,160,-0.6751,-0.4331,7.4289,4.446
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,140,-0.5131,-0.3465,7.2156,4.2947
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,120,-0.3702,-0.2746,7.002,4.1602
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,100,-0.2468,-0.2159,6.788,4.0431
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,80,-0.1439,-0.168,6.5737,3.9448
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,60,-0.0634,-0.1283,6.3589,3.8678
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,40,-0.0085,-0.0924,6.1435,3.8156
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,20,0.0155,-0.0535,5.9275,3.7945
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,0,0,0,5.7106,3.8141
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,-20,-0.07,0.0907,5.4924,3.8914
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,-40,-0.2221,0.2669,5.2723,4.058
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-208,522,-60,-0.5142,0.6509,5.0486,4.3819
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,200,-1.004,-0.2521,7.8557,4.8003
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,180,-0.804,-0.134,7.643,4.6151
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,160,-0.6249,-0.0396,7.43,4.4469
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,140,-0.4659,0.0323,7.2167,4.2954
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,120,-0.3269,0.0827,7.003,4.1607
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,100,-0.2082,0.1126,6.7889,4.0435
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,80,-0.1107,0.1227,6.5744,3.9451
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,60,-0.0366,0.1142,6.3595,3.8679
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,40,0.0109,0.0886,6.1439,3.8157
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,20,0.0261,0.0487,5.9277,3.7945
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,0,0,0,5.7106,3.8141
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,-20,-0.0833,-0.0455,5.4921,3.8915
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,-40,-0.2529,-0.0587,5.2716,4.0587
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,522,-60,-0.5708,0.0418,5.0473,4.3844
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,200,-1.1578,-1.4025,7.8521,4.797
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,180,-0.9405,-1.1797,7.6399,4.6125
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,160,-0.7448,-0.9813,7.4273,4.4448
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,140,-0.5699,-0.8052,7.2143,4.2938
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,120,-0.4154,-0.6496,7.001,4.1596
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,100,-0.2816,-0.5126,6.7872,4.0427
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,80,-0.1694,-0.3921,6.5731,3.9446
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,60,-0.0808,-0.2854,6.3585,3.8676
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,40,-0.0189,-0.189,6.1433,3.8156
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,20,0.011,-0.0972,5.9274,3.7945
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,0,0,0,5.7106,3.8141
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-20,-0.067,0.1218,5.4925,3.8913
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-40,-0.218,0.3099,5.2724,4.0579
3939,-180,485,4259,-180,455,4082,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-60,-0.5121,0.6732,5.0486,4.3818
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,200,-0.4361,-0.2816,-28.0635,4.2674
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,180,-0.273,-0.0937,-28.3984,4.0167
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,160,-0.1317,0.0607,-28.7372,3.8036
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,140,-0.0121,0.1819,-29.0797,3.6285
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,120,0.0852,0.2697,-29.4259,3.493
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,100,0.1586,0.3232,-29.776,3.3998
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,80,0.2057,0.3412,-30.1299,3.353
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,60,0.2224,0.3215,-30.4882,3.3588
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,40,0.202,0.2611,-30.8514,3.4266
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,20,0.134,0.1558,-31.2206,3.5706
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,0,0,0,-31.5978,3.8141
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-20,-0.2334,-0.214,-31.9867,4.1967
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-40,-0.6364,-0.4947,-32.3953,4.796
4000,-180,485,4400,-180,455,4200,-464.5,255,4072.5,-185,630,4312,-185,600,4098.5,-453.5,420,4031.5,-490.5,311,4051,-210,520,-60,-1.3951,-0.8398,-32.8459,5.7997
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,-0.3068,0.5129,5.5123,3.8235
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,-0.1745,0.5553,5.5316,3.6956
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,-0.0612,0.5769,5.551,3.5847
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,0.0332,0.5785,5.5705,3.4908
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,0.1083,0.5605,5.5901,3.4142
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,100,0.1629,0.5227,5.6098,3.3562
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,80,0.195,0.4644,5.6296,3.3187
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,60,0.2013,0.3847,5.6495,3.3047
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,40,0.1769,0.2819,5.6697,3.3191
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,20,0.114,0.1543,5.69,3.3695
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,0,0,0,5.7106,3.4682
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-20,-0.1865,-0.1812,5.7316,3.6367
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-40,-0.4857,-0.382,5.7534,3.9158
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-186,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-60,-0.9846,-0.5622,5.7766,4.3966
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,-0.3574,0.5646,5.4215,3.8777
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,-0.2249,0.603,5.4422,3.7492
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,-0.1106,0.6201,5.4644,3.6369
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,-0.0144,0.6168,5.4883,3.5408
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,0.0633,0.5935,5.5139,3.4613
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,100,0.1214,0.5502,5.5412,3.3993
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,80,0.1582,0.4864,5.5705,3.3567
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,60,0.1706,0.401,5.6017,3.3364
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,40,0.154,0.2928,5.6353,3.3428
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,20,0.101,0.1597,5.6714,3.3829
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,0,0,0,5.7106,3.4682
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-20,-0.1689,-0.1869,5.7535,3.6186
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-40,-0.4427,-0.3954,5.8013,3.8714
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,630,4312,-186,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-60,-0.9008,-0.5911,5.8563,4.3095
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,-0.3392,0.551,5.5125,3.8596
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,-0.2066,0.5941,5.5318,3.7314
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,-0.0925,0.6158,5.5512,3.6198
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,0.0032,0.6171,5.5706,3.5246
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,0.08,0.5979,5.5902,3.4462
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,100,0.1369,0.558,5.6099,3.3857
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,80,0.172,0.4967,5.6297,3.3448
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,60,0.1822,0.4125,5.6497,3.3266
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,40,0.1626,0.3035,5.6697,3.3356
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,20,0.1059,0.167,5.69,3.3789
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,0,0,0,5.7106,3.4682
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-20,-0.1756,-0.1999,5.7316,3.6239
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-40,-0.459,-0.4303,5.7532,3.8842
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185.5,630,4312,-185.5,620,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-60,-0.9326,-0.6636,5.7762,4.3344
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,1.4601,-1.5129,5.5033,1.8617
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,1.419,-1.3275,5.5234,1.9202
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,1.363,-1.1575,5.5437,1.9922
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,1.2909,-1.0007,5.564,2.0793
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,1.2006,-0.8548,5.5844,2.1835
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,100,1.0895,-0.7174,5.6049,2.3079
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,80,0.9536,-0.5857,5.6255,2.4566
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,60,0.7873,-0.4559,5.6463,2.6356
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,40,0.5824,-0.3225,5.6673,2.8536
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,20,0.3266,-0.1762,5.6887,3.1239
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,0,0,0,5.7106,3.4682
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-20,-0.432,0.2419,5.7333,3.9246
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-40,-1.0366,0.6375,5.7575,4.5695
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,640,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-60,-1.9749,1.47,5.7853,5.5937
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,0.7626,-0.7785,4.2139,2.6406
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,0.7837,-0.7096,4.3617,2.6234
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,0.7896,-0.645,4.5098,2.6214
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,0.7795,-0.5832,4.6581,2.6356
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,0.752,-0.5222,4.8068,2.6674
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,100,0.705,-0.4603,4.9558,2.7191
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,80,0.6354,-0.3951,5.1053,2.7941
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,60,0.5387,-0.3232,5.2553,2.8972
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,40,0.4083,-0.2398,5.406,3.0354
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,20,0.2341,-0.1369,5.5577,3.2199
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,0,0,0,5.7106,3.4682
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-20,-0.3215,0.2004,5.8655,3.8112
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-40,-0.7824,0.5331,6.0239,4.3089
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,630,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,-60,-1.4997,1.2016,6.1891,5.102
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,625,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,200,0.5393,-0.4697,5.5075,2.8826
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,625,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,180,0.5859,-0.3542,5.5273,2.847
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,625,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,160,0.6159,-0.2573,5.5472,2.8264
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,625,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,140,0.6287,-0.1774,5.5671,2.8214
3969,-180,475,4219,-180,465,4082,-463.5,255,4042.5,-185,635,4312,-185,625,4098.5,-453.5,420,4031.5,-490.5,311,4050.5,-218,522,120,0.6232,-0.1134,5.5872,2.8333
